STN_CODE,NAMEOFMONITORINGLOCATION,USEBASEDCLASS,DO,PH,CONDUCTIVITY,BOD,NITRATE_N,FECAL_COLI,TOTAL_COLI,CARBONATE,BICARBONATE,PHENOLPHTHALEINALKALINITY,TOTALALKALINITY,CHLORIDES,COD,TOTALKJELDAHLNITROGEN,AMMONICALN,TOTALHARDNESS,CAASCACO3,MGASCACO3,SULPHATE,SODIUM,TOTALDISSOLVEDSOLIDS,TOTALSUSPENDEDSOLIDS,PHOSPHATE,BORON,POTASSIUM,FLUORIDE,SODIUMPERCENTAGE,SAR,ORTHOPHOSPHATE,YEAR
7.1,374,10.0,0.3,1100.0,7900.0,21.794642857142858,3.0,100.0,18.4,100.0,40.0,1.5,0.9,96.0,5.2,7.084913793103448,2.0,44.0,11.0,5.0,29.0,254.0,24.0,132.235807860262,0.2,0.5,13.0,0.2,35.0,1.3,0.15,2024.0
7.8,405,30.0,0.02,2200.0,13000.0,21.660714285714285,3.0,104.0,23.0,104.0,36.0,2.9,2.1,140.0,76.0,7.045905172413793,30.0,64.0,16.0,10.0,36.0,272.0,28.0,132.95196506550218,0.86,0.5,9.0,0.2,34.0,1.3,2.3,2024.0
6.4,357,9.0,1.0,210.0,94000.0,21.526785714285715,3.0,60.0,10.6,60.0,40.0,2.3,0.9,124.0,68.0,7.006896551724138,27.0,56.0,14.0,13.0,33.0,242.0,14.0,133.66812227074234,0.5,0.5,8.0,0.2,35.0,1.3,0.9,2024.0
7.2,655,5.0,0.02,2100.0,5400.0,21.392857142857142,3.0,100.0,14.6,100.0,84.0,1.5,0.64,124.0,68.0,6.967887931034483,27.0,56.0,14.0,36.0,66.0,432.0,18.0,134.38427947598254,0.2,0.5,7.0,0.2,52.0,2.6,0.05,2024.0
6.5,1598,41.0,0.02,17000.0,94000.0,21.258928571428573,3.0,312.0,8.2,312.0,256.0,30.0,23.0,360.0,188.0,6.928879310344827,75.0,172.0,42.0,72.0,158.0,1056.0,12.0,135.1004366812227,1.7,0.5,19.0,0.26,47.0,3.6,4.6,2024.0
7.5,867,5.0,0.65,1400.0,7900.0,21.125,3.0,100.0,4.9,100.0,164.0,1.5,0.4,116.0,64.0,6.889870689655172,26.0,52.0,13.0,30.0,73.0,584.0,10.0,135.8165938864629,0.2,0.5,6.0,0.56,56.0,3.0,0.05,2024.0
6.9,589,50.0,0.02,3300.0,35000.0,20.99107142857143,3.0,148.0,20.6,148.0,52.0,10.8,8.6,132.0,72.0,6.850862068965517,29.0,60.0,15.0,22.0,47.0,398.0,26.0,136.53275109170306,1.57,0.5,5.0,0.3,42.0,2.0,4.24,2024.0
6.6,529,20.0,0.02,320.0,5400.0,20.857142857142858,3.0,136.0,28.4,136.0,76.0,3.0,2.3,148.0,80.0,6.811853448275862,32.0,67.0,16.0,12.0,59.0,360.0,36.0,137.24890829694323,0.5,0.5,13.0,0.36,13.0,2.1,0.9,2024.0
7.0,1001,17.0,0.2,310.0,5400.0,20.723214285714285,3.0,84.0,48.0,84.0,312.0,2.0,1.5,300.0,152.0,6.772844827586207,61.0,148.0,36.0,23.0,110.0,680.0,62.0,137.9650655021834,1.7,0.5,25.0,0.2,42.0,2.8,3.0,2024.0
6.5,279,5.0,0.02,14000.0,70000.0,20.589285714285715,3.0,68.0,5.8,68.0,24.0,1.5,0.72,64.0,36.0,6.733836206896552,14.0,28.0,7.0,11.0,29.0,188.0,10.0,138.6812227074236,0.2,0.5,6.0,0.26,47.0,2.0,0.05,2024.0
6.6,822,38.0,0.22,1200.0,7900.0,20.455357142857142,3.0,188.0,96.0,188.0,136.0,6.8,6.1,220.0,116.0,6.694827586206896,46.0,104.0,25.0,33.0,81.0,554.0,104.0,139.39737991266375,0.92,0.5,16.0,0.42,42.0,2.38,2.6,2024.0
6.6,946,20.0,0.4,700.0,9200.0,20.321428571428573,3.0,252.0,10.6,252.0,100.0,10.1,8.2,160.0,88.0,6.655818965517241,35.0,72.0,17.0,23.0,81.0,644.0,14.0,140.11353711790395,1.1,0.5,18.0,0.33,50.0,2.8,3.39,2024.0
7.2,852,6.0,0.62,17.0,1600.0,20.1875,3.0,108.0,4.3,108.0,168.0,1.5,0.4,116.0,64.0,6.616810344827586,26.0,52.0,13.0,28.0,70.0,574.0,10.0,140.8296943231441,0.2,0.5,5.0,0.51,55.0,3.0,0.05,2024.0
8.0,890,7.0,0.7,1700.0,2400.0,20.05357142857143,3.0,148.0,34.6,148.0,108.0,1.5,0.4,176.0,96.0,6.577801724137931,38.0,80.0,19.0,18.0,89.0,604.0,44.0,141.54585152838428,0.6,0.5,12.0,0.27,51.0,3.1,1.39,2024.0
7.2,946,25.0,0.72,31000.0,170000.0,19.919642857142858,3.0,160.0,5.8,160.0,192.0,1.63,1.3,124.0,68.0,6.538793103448276,27.0,56.0,14.0,9.0,81.0,638.0,10.0,142.26200873362444,0.2,0.5,5.0,0.58,57.0,3.0,0.05,2024.0
7.2,852,7.0,0.62,170.0,3500.0,19.785714285714285,3.0,84.0,8.6,84.0,168.0,1.5,0.4,140.0,76.0,6.499784482758621,30.0,64.0,16.0,29.0,70.0,576.0,10.0,142.97816593886463,0.2,0.5,5.0,0.48,51.0,3.0,0.05,2024.0
7.4,1099,18.0,0.6,310.0,3500.0,19.651785714285715,3.0,252.0,32.6,252.0,156.0,2.0,1.5,268.0,140.0,6.4607758620689655,56.0,128.0,31.0,14.0,134.0,748.0,42.0,143.6943231441048,1.0,0.5,31.0,0.24,49.0,3.6,1.8,2024.0
7.6,571,10.0,0.7,140.0,2400.0,19.517857142857142,3.0,124.0,47.0,124.0,100.0,1.5,1.2,88.0,48.0,6.42176724137931,19.0,40.0,10.0,9.0,91.0,388.0,62.0,144.410480349345,0.2,0.5,16.0,0.2,64.0,4.2,0.4,2024.0
6.9,567,30.0,0.02,1700.0,4300.0,19.383928571428573,3.0,148.0,12.0,148.0,52.0,9.3,7.2,132.0,12.0,6.382758620689655,5.0,60.0,15.0,22.0,47.0,390.0,26.0,145.12663755458516,0.65,0.5,5.0,0.3,42.0,1.8,1.7,2024.0
7.2,1190,20.0,0.02,31.0,1600.0,19.25,3.0,268.0,8.0,268.0,240.0,12.2,9.4,360.0,184.0,6.34375,74.0,176.0,43.0,22.0,110.0,810.0,14.0,145.84279475982532,1.76,0.5,21.0,0.3,38.0,2.5,4.7,2024.0
7.1,562,7.0,0.02,1100.0,13000.0,19.11607142857143,3.0,136.0,14.3,136.0,84.0,1.5,0.5,168.0,88.0,6.304741379310345,35.0,80.0,19.0,7.0,50.0,382.0,22.0,146.5589519650655,0.2,0.5,12.0,0.2,37.0,1.7,0.05,2024.0
7.5,1842,9.0,0.02,17000.0,70000.0,18.982142857142858,3.0,436.0,9.2,436.0,320.0,1.5,0.4,512.0,260.0,6.26573275862069,104.0,252.0,61.0,76.0,164.0,1254.0,16.0,147.27510917030568,0.66,0.5,37.0,0.42,39.0,3.1,1.8,2024.0
7.2,670,4.0,0.02,210.0,5400.0,18.848214285714285,3.0,156.0,14.3,136.0,84.0,1.8,1.4,156.0,84.0,6.2267241379310345,34.0,72.0,17.0,7.0,60.0,456.0,18.0,147.99126637554585,0.42,0.5,12.0,0.28,41.0,2.1,1.4,2024.0
7.0,737,50.0,0.18,2200.0,24000.0,18.714285714285715,3.0,136.0,85.5,136.0,132.0,2.26,1.8,140.0,76.0,6.187715517241379,30.0,64.0,16.0,31.0,62.0,496.0,108.0,148.70742358078604,1.22,0.5,3.0,0.36,48.0,2.0,3.77,2024.0
7.5,1052,6.0,0.02,2200.0,14000.0,18.580357142857142,3.0,148.0,18.0,148.0,260.0,1.5,0.4,220.0,116.0,6.148706896551724,46.0,104.0,25.0,39.0,172.0,716.0,26.0,149.4235807860262,0.47,0.5,20.0,0.21,60.0,5.0,1.3,2024.0
8.0,1075,7.0,0.02,32.0,920.0,18.44642857142857,3.0,148.0,4.8,148.0,260.0,1.5,0.89,220.0,116.0,6.109698275862069,46.0,104.0,25.0,39.0,172.0,732.0,10.0,150.13973799126637,0.2,0.5,20.0,0.21,60.0,5.0,0.05,2024.0
6.8,602,15.0,0.02,26.0,1600.0,18.3125,3.0,136.0,5.4,136.0,96.0,4.7,4.2,160.0,84.0,6.070689655172414,34.0,76.0,18.0,24.0,58.0,408.0,10.0,150.85589519650654,0.77,0.5,12.0,0.27,42.0,2.0,2.17,2024.0
6.7,382,13.0,0.02,210.0,3500.0,18.17857142857143,3.0,84.0,4.1,84.0,60.0,4.4,3.9,100.0,56.0,6.031681034482759,22.0,44.0,11.0,16.0,35.0,260.0,10.0,151.57205240174673,0.6,0.5,8.0,0.22,41.0,1.52,1.75,2024.0
6.8,372,6.9,0.02,310.0,2800.0,18.044642857142858,3.0,108.0,5.0,108.0,40.0,1.5,0.92,120.0,64.0,5.992672413793104,26.0,56.0,14.0,5.0,38.0,252.0,10.0,152.2882096069869,0.3,0.5,12.0,0.38,37.0,1.5,0.5,2024.0
7.0,966,19.0,0.5,2400.0,4800.0,17.910714285714285,3.0,224.0,2.0,224.0,156.0,2.0,1.6,208.0,56.0,5.953663793103448,22.0,48.0,12.0,19.0,99.0,656.0,30.0,153.0043668122271,0.7,0.5,22.0,0.33,48.0,3.0,1.4,2024.0
7.3,694,7.0,0.02,320.0,3500.0,17.776785714285715,3.0,136.0,9.2,136.0,84.0,1.5,0.8,180.0,96.0,5.914655172413793,38.0,84.0,20.0,82.0,62.0,404.0,12.0,153.72052401746726,0.3,0.5,16.0,0.48,40.0,2.0,0.5,2024.0
7.0,330,4.0,0.02,140.0,2400.0,17.642857142857142,3.0,72.0,5.1,72.0,52.0,1.5,0.61,84.0,48.0,5.875646551724138,19.0,36.0,9.0,13.0,30.0,224.0,10.0,154.43668122270742,0.2,0.5,7.0,0.2,41.0,1.42,0.05,2024.0
6.7,323,8.0,0.3,200.0,4300.0,17.50892857142857,3.0,68.0,4.3,68.0,44.0,1.5,0.84,104.0,56.0,5.836637931034483,22.0,48.0,12.0,11.0,35.0,220.0,10.0,155.1528384279476,0.2,0.5,18.0,0.2,37.0,1.5,0.2,2024.0
6.9,986,4.0,0.02,240.0,3500.0,17.375,3.0,184.0,6.2,184.0,168.0,1.5,0.4,228.0,116.0,5.797629310344828,46.0,112.0,27.0,40.0,101.0,680.0,10.0,155.86899563318778,0.2,0.5,20.0,0.39,46.0,2.9,0.53,2024.0
8.5,692,43.0,0.02,1700.0,7000.0,17.24107142857143,24.0,112.0,110.0,136.0,116.0,1.5,0.42,132.0,68.0,5.758620689655173,27.0,64.0,16.0,21.0,92.0,470.0,102.0,156.58515283842794,0.53,0.5,16.0,0.35,57.0,3.6,1.3,2024.0
8.2,335,10.0,0.02,1100.0,4600.0,17.107142857142858,3.0,120.0,170.0,120.0,36.0,1.5,0.4,116.0,60.0,5.7196120689655165,24.0,56.0,14.0,10.0,31.0,232.0,200.0,157.30131004366814,0.34,0.5,8.0,0.21,34.0,1.2,0.8,2024.0
7.4,417,4.0,0.02,1700.0,4800.0,16.973214285714285,3.0,96.0,86.4,96.0,28.0,1.5,0.4,140.0,72.0,5.680603448275861,29.0,68.0,17.0,67.0,32.0,288.0,98.0,158.0174672489083,0.2,0.5,7.0,0.2,31.0,1.0,0.11,2024.0
6.5,347,16.0,0.02,21.0,1600.0,16.839285714285715,3.0,72.0,15.6,72.0,20.0,7.2,5.4,104.0,60.0,5.641594827586206,24.0,44.0,11.0,19.0,20.0,232.0,22.0,158.73362445414847,0.65,0.5,8.0,0.2,27.0,0.85,1.7,2024.0
7.6,440,4.0,0.02,1400.0,7900.0,16.705357142857142,3.0,108.0,6.2,108.0,84.0,1.5,0.4,88.0,48.0,5.602586206896551,19.0,40.0,10.0,9.0,40.0,299.0,20.0,159.44978165938863,0.2,0.5,6.0,0.2,47.0,1.9,0.41,2024.0
8.0,593,4.0,0.02,230.0,2400.0,16.57142857142857,3.0,136.0,5.7,136.0,92.0,1.5,0.45,104.0,56.0,5.563577586206896,22.0,48.0,12.0,12.0,85.0,400.0,10.0,160.16593886462883,0.2,0.5,8.0,0.35,61.0,3.7,0.1,2024.0
8.5,312,10.0,0.47,2400.0,4800.0,16.4375,32.0,76.0,197.0,108.0,24.0,1.5,0.4,116.0,60.0,5.524568965517241,24.0,56.0,14.0,12.0,21.0,214.0,248.0,160.882096069869,0.62,0.5,7.0,0.2,7.0,0.85,2.0,2024.0
8.0,1080,7.0,0.02,21.0,1600.0,16.30357142857143,3.0,172.0,5.5,172.0,256.0,1.5,0.88,216.0,112.0,5.485560344827586,45.0,104.0,25.0,43.0,160.0,734.0,10.0,161.5982532751092,0.2,0.5,20.0,0.23,59.0,4.8,0.05,2024.0
6.7,563,8.0,0.4,170.0,3500.0,16.169642857142858,3.0,80.0,6.6,80.0,56.0,1.5,0.8,172.0,92.0,5.44655172413793,37.0,80.0,19.0,12.0,58.0,382.0,10.0,162.31441048034935,0.2,0.5,18.0,0.4,39.0,2.0,0.4,2024.0
7.1,138,4.0,0.02,330.0,2800.0,16.035714285714285,3.0,36.0,16.9,36.0,12.0,1.5,0.4,68.0,40.0,5.407543103448275,16.0,28.0,7.0,5.0,5.0,90.0,22.0,163.03056768558952,0.2,0.5,2.0,0.23,8.3,0.15,0.05,2024.0
7.2,430,8.0,0.02,1200.0,7000.0,15.901785714285715,3.0,124.0,5.0,124.0,28.0,1.5,0.8,140.0,76.0,5.36853448275862,30.0,64.0,16.0,27.0,26.0,292.0,10.0,163.74672489082968,0.2,0.5,8.0,0.3,19.0,0.9,0.16,2024.0
7.1,1166,16.0,0.37,170.0,3500.0,15.767857142857142,3.0,268.0,9.6,268.0,196.0,7.9,7.3,316.0,164.0,5.329525862068965,66.0,152.0,37.0,48.0,113.0,784.0,14.0,164.46288209606988,0.61,0.5,23.0,0.21,41.0,2.76,1.8,2024.0
6.8,520,6.0,0.02,2100.0,11000.0,15.633928571428573,3.0,120.0,8.2,120.0,84.0,1.5,0.88,140.0,76.0,5.29051724137931,30.0,64.0,16.0,21.0,50.0,356.0,12.0,165.17903930131004,0.2,0.5,10.0,0.24,41.0,2.0,0.05,2024.0
7.1,447,20.0,0.73,1400.0,11000.0,15.5,3.0,128.0,31.0,128.0,40.0,4.4,3.3,152.0,84.0,5.251508620689655,34.0,68.0,17.0,19.0,38.0,300.0,40.0,165.89519650655023,0.69,0.5,10.0,0.2,33.0,1.3,1.8,2024.0
6.7,1065,38.0,0.69,14000.0,70000.0,15.366071428571429,3.0,280.0,15.4,280.0,188.0,35.3,27.0,332.0,172.0,5.2124999999999995,69.0,160.0,39.0,44.0,87.0,712.0,20.0,166.6113537117904,1.0,0.5,23.0,0.2,34.0,2.0,2.8,2024.0
6.5,1224,71.0,0.3,920000.0,4600000.0,15.232142857142858,3.0,284.0,31.8,284.0,204.0,25.8,22.1,332.0,172.0,5.173491379310344,69.0,160.0,39.0,50.0,116.0,826.0,36.0,167.32751091703057,1.44,0.5,24.0,0.26,41.0,2.77,4.24,2024.0
7.0,254,4.0,0.02,1400.0,4800.0,15.098214285714285,3.0,100.0,7.4,100.0,16.0,1.5,0.4,96.0,21.0,5.134482758620689,8.0,44.0,11.0,10.0,26.0,172.0,10.0,168.04366812227073,0.2,0.5,5.0,0.22,35.0,1.15,0.05,2024.0
7.6,650,6.0,0.02,270.0,2400.0,14.964285714285715,3.0,168.0,7.8,168.0,120.0,1.5,0.65,140.0,80.0,5.095474137931034,32.0,60.0,15.0,8.0,78.0,442.0,16.0,168.75982532751092,0.25,0.5,9.0,0.3,53.0,2.9,0.66,2024.0
7.2,1298,7.0,0.94,260.0,3500.0,14.830357142857142,3.0,352.0,12.6,352.0,236.0,1.5,0.4,396.0,204.0,5.056465517241379,82.0,192.0,47.0,36.0,104.0,878.0,16.0,169.4759825327511,0.8,0.5,7.0,0.51,36.0,2.0,2.05,2024.0
6.6,777,18.0,0.02,1400.0,12000.0,14.696428571428571,3.0,168.0,17.6,168.0,104.0,2.0,1.1,196.0,104.0,5.017456896551724,42.0,92.0,22.0,23.0,80.0,528.0,22.0,170.19213973799125,0.2,0.5,8.0,0.2,46.0,2.5,0.4,2024.0
6.8,563,22.0,0.02,2300.0,9400.0,14.5625,3.0,168.0,30.6,168.0,68.0,2.3,1.8,160.0,84.0,4.9784482758620685,34.0,76.0,18.0,11.0,60.0,382.0,40.0,170.90829694323145,0.9,0.5,14.0,0.35,48.0,2.0,1.7,2024.0
7.0,555,10.0,0.1,9200.0,46000.0,14.428571428571429,3.0,156.0,12.8,156.0,68.0,1.5,0.9,156.0,84.0,4.939439655172413,34.0,72.0,17.0,9.0,62.0,378.0,16.0,171.6244541484716,0.9,0.5,14.0,0.35,14.0,2.2,1.7,2024.0
6.5,317,4.0,0.02,210.0,3500.0,14.294642857142858,3.0,100.0,8.6,100.0,28.0,1.5,0.44,108.0,56.0,4.900431034482758,22.0,52.0,13.0,11.0,33.0,218.0,12.0,172.34061135371178,0.2,0.5,6.0,0.27,38.0,1.38,0.05,2024.0
6.8,960,16.0,0.02,1300.0,11000.0,14.160714285714286,3.0,204.0,16.4,204.0,148.0,1.6,1.2,176.0,92.0,4.861422413793103,37.0,84.0,20.0,17.0,100.0,652.0,22.0,173.05676855895197,3.4,0.5,23.0,0.37,51.0,3.3,6.0,2024.0
7.4,558,7.0,0.02,1200.0,13000.0,14.026785714285715,3.0,164.0,8.3,164.0,68.0,1.5,0.88,148.0,80.0,4.822413793103448,32.0,68.0,17.0,11.0,58.0,380.0,10.0,173.77292576419214,0.7,0.5,18.0,0.35,42.0,2.0,1.2,2024.0
6.7,373,22.0,0.02,1700.0,7900.0,13.892857142857142,3.0,84.0,40.0,84.0,28.0,2.7,8.0,128.0,72.0,4.783405172413793,29.0,56.0,14.0,12.0,27.0,250.0,50.0,174.4890829694323,1.2,0.5,8.0,0.2,29.0,1.0,3.4,2024.0
6.6,1176,10.0,0.6,430.0,3500.0,13.758928571428571,3.0,296.0,12.2,296.0,192.0,1.5,0.9,392.0,200.0,4.7443965517241375,80.0,192.0,47.0,13.0,33.0,800.0,16.0,175.2052401746725,1.2,0.5,22.0,0.3,33.0,2.1,1.9,2024.0
7.2,565,8.0,0.02,25.0,920.0,13.625,3.0,116.0,3.3,116.0,64.0,1.5,0.9,144.0,76.0,4.705387931034482,30.0,68.0,17.0,21.0,50.0,384.0,10.0,175.92139737991266,0.64,0.5,8.0,0.28,41.0,2.0,1.65,2024.0
7.4,875,7.0,0.17,110.0,2400.0,13.491071428571429,3.0,108.0,6.8,108.0,172.0,1.5,0.44,120.0,64.0,4.666379310344827,26.0,56.0,14.0,16.0,76.0,594.0,10.0,176.63755458515283,0.42,0.5,5.0,0.65,56.0,3.0,1.02,2024.0
8.2,1218,10.0,0.7,310.0,3500.0,13.357142857142858,3.0,228.0,20.6,228.0,268.0,1.5,0.96,316.0,164.0,4.627370689655172,66.0,152.0,37.0,30.0,126.0,828.0,26.0,177.35371179039302,2.5,0.5,28.0,0.3,44.0,3.0,4.0,2024.0
7.7,524,7.0,0.02,230.0,5400.0,13.223214285714286,3.0,144.0,12.3,144.0,56.0,1.5,0.64,148.0,80.0,4.588362068965517,32.0,68.0,17.0,15.0,41.0,356.0,16.0,178.0698689956332,1.56,0.5,3.0,0.31,37.0,1.47,4.35,2024.0
6.7,665,15.0,0.02,3100.0,9400.0,13.089285714285715,3.0,156.0,14.5,156.0,88.0,4.6,3.5,156.0,84.0,4.549353448275862,34.0,72.0,17.0,7.0,101.0,452.0,18.0,178.78602620087335,0.5,0.5,12.0,0.28,41.0,2.1,1.38,2024.0
6.7,1298,60.0,0.32,210.0,2800.0,12.955357142857142,3.0,300.0,29.6,300.0,216.0,31.0,25.0,352.0,180.0,4.510344827586207,72.0,172.0,42.0,53.0,114.0,890.0,34.0,179.50218340611355,1.1,0.5,26.0,0.61,39.0,2.64,3.12,2024.0
8.1,610,4.0,0.6,170.0,2800.0,12.821428571428571,3.0,116.0,5.1,116.0,84.0,1.5,0.47,88.0,52.0,4.471336206896551,21.0,36.0,9.0,17.0,70.0,416.0,10.0,180.2183406113537,0.2,0.5,10.0,0.41,51.0,2.3,0.44,2024.0
6.6,464,25.0,0.02,3300.0,13000.0,12.6875,3.0,104.0,12.8,104.0,72.0,9.4,8.9,108.0,60.0,4.432327586206896,24.0,48.0,12.0,19.0,45.0,312.0,16.0,180.93449781659388,0.9,0.5,9.0,0.2,45.0,2.0,2.45,2024.0
8.2,1223,9.0,0.74,210.0,5400.0,12.553571428571429,3.0,212.0,18.5,212.0,288.0,1.5,0.94,340.0,176.0,4.393318965517241,70.0,164.0,40.0,30.0,128.0,832.0,24.0,181.65065502183407,1.4,0.5,25.0,0.27,43.0,3.2,2.0,2024.0
7.1,1109,5.0,0.7,230.0,5400.0,12.419642857142858,3.0,132.0,1.5,132.0,212.0,1.5,0.9,196.0,104.0,4.354310344827586,42.0,92.0,22.0,25.0,101.0,754.0,10.0,182.36681222707423,0.6,0.5,21.0,0.23,50.0,3.1,1.83,2024.0
8.2,880,7.0,0.4,320.0,2200.0,12.285714285714286,3.0,160.0,38.4,160.0,136.0,1.5,0.81,196.0,108.0,4.315301724137931,43.0,88.0,21.0,15.0,85.0,598.0,50.0,183.0829694323144,1.0,0.5,15.0,0.2,48.0,2.6,3.09,2024.0
6.8,519,8.0,0.02,210.0,2100.0,12.151785714285715,3.0,80.0,14.3,80.0,64.0,1.5,0.76,120.0,64.0,4.276293103448276,26.0,56.0,14.0,43.0,41.0,352.0,18.0,183.7991266375546,0.25,0.5,3.0,0.47,41.0,2.0,0.67,2024.0
6.6,544,18.0,0.02,260.0,9200.0,12.017857142857142,3.0,156.0,21.4,156.0,76.0,3.6,2.8,140.0,76.0,4.2372844827586205,30.0,64.0,16.0,11.0,58.0,370.0,28.0,184.51528384279476,1.3,0.5,16.0,0.37,44.0,2.1,2.5,2024.0
7.1,722,36.0,0.18,25000.0,350000.0,11.883928571428571,3.0,136.0,93.6,136.0,128.0,3.14,2.5,152.0,80.0,4.198275862068965,32.0,72.0,17.0,24.0,60.0,490.0,118.0,185.23144104803492,0.96,0.5,3.0,0.32,45.0,2.0,2.8,2024.0
7.2,1735,24.0,0.47,26000.0,94000.0,11.75,3.0,404.0,21.6,404.0,296.0,6.9,6.9,468.0,240.0,4.15926724137931,96.0,228.0,55.0,70.0,159.0,1178.0,26.0,185.94759825327512,1.32,0.5,35.0,0.39,40.0,3.2,3.79,2024.0
6.9,1873,79.0,0.52,1100000.0,4900000.0,11.616071428571429,3.0,436.0,36.4,436.0,320.0,27.1,23.4,512.0,260.0,4.120258620689655,104.0,252.0,61.0,76.0,164.0,1284.0,42.0,186.66375545851528,1.49,0.5,37.0,0.42,39.0,3.15,4.35,2024.0
6.8,316,4.0,0.02,4300.0,14000.0,11.482142857142858,3.0,96.0,14.6,96.0,24.0,1.5,0.4,100.0,52.0,4.08125,21.0,48.0,12.0,20.0,29.0,220.0,20.0,187.37991266375545,0.6,0.5,8.0,0.2,36.0,1.0,1.4,2024.0
8.2,795,5.0,0.02,260.0,3500.0,11.348214285714286,3.0,224.0,37.6,224.0,60.0,1.5,0.4,144.0,80.0,4.042241379310345,32.0,64.0,16.0,59.0,109.0,532.0,46.0,188.09606986899564,0.2,0.5,9.0,0.2,60.0,3.9,0.05,2024.0
8.5,431,6.0,0.02,250.0,2800.0,11.214285714285715,40.0,76.0,76.4,116.0,56.0,1.5,0.4,124.0,26.0,4.0032327586206895,10.0,60.0,15.0,23.0,44.0,294.0,92.0,188.8122270742358,0.37,0.5,11.0,0.22,42.0,1.7,0.9,2024.0
6.3,496,23.0,0.46,240.0,4300.0,11.080357142857142,3.0,136.0,41.0,136.0,84.0,3.5,2.7,168.0,88.0,3.9642241379310335,35.0,80.0,19.0,15.0,50.0,338.0,54.0,189.52838427947597,0.6,0.5,12.0,0.2,37.0,1.68,1.3,2024.0
8.5,274,4.0,0.02,2100.0,11000.0,10.946428571428571,32.0,68.0,19.2,100.0,16.0,1.5,0.4,92.0,48.0,3.9252155172413783,19.0,44.0,11.0,17.0,30.0,188.0,26.0,190.24454148471617,0.2,0.5,5.0,0.21,39.0,1.0,0.06,2024.0
