STN_CODE,NAMEOFMONITORINGLOCATION,USEBASEDCLASS,DO,PH,CONDUCTIVITY,BOD,NITRATE_N,FECAL_COLI,TOTAL_COLI,CARBONATE,BICARBONATE,PHENOLPHTHALEINALKALINITY,TOTALALKALINITY,CHLORIDES,COD,TOTALKJELDAHLNITROGEN,AMMONICALN,TOTALHARDNESS,CAASCACO3,MGASCACO3,SULPHATE,SODIUM,TOTALDISSOLVEDSOLIDS,TOTALSUSPENDEDSOLIDS,PHOSPHATE,BORON,POTASSIUM,FLUORIDE,SODIUMPERCENTAGE,SAR,ORTHOPHOSPHATE,YEAR
5573.0,"Doddathogur Lake , Doddathoguru Vill,Bengaluru",D,5.6,7.4,529.0,6.0,2.0,320.0,1500.0,48.0,120.0,24.0,120.0,80.0,80.0,4.2555555555555555,0.43,140.0,72.0,68.0,21.0,52.0,360.0,12.0,0.4022222222222222,0.5,6.0,0.3,32.0,1.9,0.7999999999999999,2025.0
5574.0,"Anjanapura Lake ( Avala Halli Lake) Anjanapura,Bengaluru",D,6.0,6.9,440.0,4.0,1.8,210.0,350.0,48.0,120.0,24.0,120.0,64.0,48.0,4.311111111111111,0.4,116.0,64.0,52.0,30.0,45.0,306.0,14.0,0.42444444444444446,0.5,9.0,0.29000000000000004,43.0,1.9,0.47,2025.0
5820.0,"Chunchaghatta Lake, Chunchaghatta Phase 7, J P Nagar, Bengaluru",D,5.4,7.7,669.0,5.0,2.6,330.0,1700.0,48.0,152.0,24.0,152.0,104.0,48.0,4.366666666666667,0.41,180.0,96.0,84.0,27.0,68.0,454.0,16.0,0.44666666666666666,0.5,7.0,0.28,35.0,2.2,0.355,2025.0
5821.0,"Kembhatahali Lake-66, Kothannur, 1St Phase , Bengaluru",D,5.3,7.6,670.0,6.0,2.6,340.0,3500.0,48.0,152.0,24.0,152.0,104.0,68.0,4.4222222222222225,0.4,176.0,92.0,84.0,27.0,66.0,456.0,18.0,0.46888888888888886,0.5,6.0,0.4,59.0,2.2,0.24,2025.0
5822.0,"Doddakammanahalli Lake, Doddakammanahalli Phase2, Tejaswini",D,6.0,7.0,1052.0,4.0,4.0,170.0,3500.0,48.0,252.0,24.0,252.0,212.0,40.0,4.477777777777778,0.4,236.0,124.0,112.0,65.0,109.0,720.0,18.0,0.49111111111111105,0.5,31.0,0.23,46.0,3.1,0.47,2025.0
5823.0,"Basspura Lake, Aishwarya Crystal Layout, Begur, Bengaluru",D,4.1,7.0,706.0,7.0,2.7,210.0,2100.0,48.0,160.0,24.0,160.0,116.0,76.0,4.533333333333333,0.82,184.0,96.0,88.0,29.0,68.0,472.0,18.0,0.5133333333333333,0.5,13.0,0.24,43.0,2.18,0.21,2025.0
5825.0,"Lower Amblipura Lake, Pwd Quarters,1St Sector, Hsr Layout Bengaluru",D,6.0,7.6,537.0,5.0,2.0,480.0,4300.0,48.0,124.0,24.0,124.0,84.0,47.0,4.588888888888889,0.4,144.0,76.0,68.0,22.0,55.0,366.0,18.0,0.5355555555555556,0.5,6.0,0.38,31.0,2.0,0.69,2025.0
5826.0,"Bhoganhalli Lake, Bhoganhalli,, Bengaluru",D,6.2,7.5,797.0,4.0,3.0,460.0,3500.0,48.0,184.0,24.0,184.0,128.0,40.0,4.644444444444445,0.49,216.0,112.0,104.0,33.0,78.0,542.0,18.0,0.5577777777777777,0.5,8.0,0.4,35.0,2.3,1.17,2025.0
5828.0,"Parappana Agrahara Chikka Kere, Near Central Jail, Sai Sree Layout Parappana",E,1.8,6.7,788.0,18.0,3.0,320.0,2800.0,48.0,180.0,24.0,180.0,132.0,152.0,4.7,4.2,212.0,108.0,104.0,32.0,77.0,532.0,18.0,0.58,0.5,16.0,0.34,42.0,2.3,1.65,2025.0
5829.0,"Vittasandra Lake, Vittasandra,",D,4.4,7.2,707.0,6.0,2.8,310.0,2800.0,48.0,164.0,24.0,164.0,112.0,64.0,4.85,0.76,188.0,100.0,88.0,30.0,70.0,474.0,16.0,0.6174999999999999,0.5,14.0,0.21,43.0,2.22,0.35,2025.0
5830.0,"Akshyanagara Lake, Akshyanagara West, Bengaluru",D,7.0,7.5,788.0,5.0,3.0,230.0,2800.0,48.0,180.0,24.0,180.0,124.0,49.0,5.0,0.48,212.0,116.0,96.0,33.0,72.0,536.0,14.0,0.655,0.5,7.0,0.32,39.0,2.1,0.9366666666666665,2025.0
