STN_CODE,NAMEOFMONITORINGLOCATION,USEBASEDCLASS,DO,PH,CONDUCTIVITY,BOD,NITRATE_N,FECAL_COLI,TOTAL_COLI,CARBONATE,BICARBONATE,PHENOLPHTHALEINALKALINITY,TOTALALKALINITY,CHLORIDES,COD,TOTALKJELDAHLNITROGEN,AMMONICALN,TOTALHARDNESS,CAASCACO3,MGASCACO3,SULPHATE,SODIUM,TOTALDISSOLVEDSOLIDS,TOTALSUSPENDEDSOLIDS,PHOSPHATE,BORON,POTASSIUM,FLUORIDE,SODIUMPERCENTAGE,SAR,ORTHOPHOSPHATE,YEAR
3597.0,Hesaraghatta Lake,"D (Propagation of wild life,fisheries)",5.8,7.3,369.0,5.0,1.3,140.0,3500.0,3.0,112.0,5.0,112.0,36.0,64.0,1.5,0.4,124.0,68.0,56.0,5.0,25.0,248.0,14.0,0.2,0.5,12.0,0.2,28.0,0.97,0.05,2024.0
3598.0,Herohalli Tank,"D (Propagation of wild life,fisheries)",5.5,7.2,387.0,13.0,1.4,200.0,2000.0,3.0,136.0,5.0,136.0,40.0,128.0,1.5,0.7,96.0,52.0,44.0,6.0,30.0,266.0,112.0,0.3,0.5,8.0,0.2,37.0,2.0,0.8,2024.0
3599.0,Anchepalya Lake,"D (Propagation of wild life,fisheries)",4.6,7.2,354.0,8.0,1.2,220.0,2800.0,3.0,88.0,5.0,88.0,28.0,80.0,1.5,0.53,104.0,60.0,44.0,20.0,27.0,234.0,12.0,0.37,0.5,8.0,0.2,34.0,1.1,0.92,2024.0
3600.0,Shivapura Tank,"D (Propagation of wild life,fisheries)",5.8,7.2,700.0,9.0,2.7,170.0,1300.0,3.0,136.0,5.0,136.0,104.0,86.0,1.5,0.9,156.0,84.0,72.0,39.0,78.0,476.0,20.0,0.3,0.5,9.0,0.2,50.0,3.0,0.8,2024.0
3601.0,Karihobanahalli Lake,"D (Propagation of wild life,fisheries)",4.4,7.3,402.0,8.0,1.4,260.0,4300.0,3.0,92.0,5.0,92.0,32.0,88.0,1.5,0.91,120.0,68.0,52.0,10.0,23.0,264.0,12.0,0.95,0.5,9.0,0.2,27.0,0.91,2.6,2024.0
3602.0,Bellandur Lake,"D (Propagation of wild life,fisheries)",5.7,6.7,435.0,4.0,1.7,1700.0,12000.0,3.0,96.0,5.0,96.0,68.0,41.0,1.5,0.4,116.0,60.0,56.0,18.0,35.0,298.0,10.0,0.2,0.5,8.0,0.26,37.0,1.42,0.05,2024.0
3603.0,Vengaiyyanakere( Kr Puram Lake ),"E (Irrigation, industrial cooling and controlled waste)",3.0,7.2,1235.0,22.0,4.3,250.0,4300.0,3.0,256.0,5.0,256.0,152.0,168.0,4.4,3.4,260.0,136.0,124.0,30.0,100.0,806.0,10.0,2.8,0.5,28.0,0.36,42.0,2.7,7.5,2024.0
3604.0,Doddanekkundi Lake,"D (Propagation of wild life,fisheries)",6.6,7.2,595.0,4.0,2.3,140.0,2200.0,3.0,152.0,5.0,152.0,64.0,40.0,1.5,0.4,140.0,76.0,64.0,5.0,58.0,404.0,14.0,0.2,0.5,4.0,0.29,46.0,2.1,0.19,2024.0
3605.0,Yelemallappa Shetty Lake,"D (Propagation of wild life,fisheries)",4.0,6.8,605.0,7.0,2.0,46.0,920.0,3.0,212.0,5.0,212.0,96.0,71.0,1.5,0.4,168.0,88.0,80.0,24.0,68.0,410.0,18.0,0.36,0.5,8.0,0.2,45.0,2.3,0.86,2024.0
3606.0,Dasarahalli Tank,"D (Propagation of wild life,fisheries)",5.8,6.5,248.0,9.0,1.1,820.0,4700.0,3.0,84.0,5.0,84.0,24.0,80.0,1.5,0.9,88.0,48.0,40.0,8.0,17.0,168.0,26.0,0.2,0.5,5.0,0.2,28.0,0.7,0.5,2024.0
3607.0,Kalkere Tank,"E (Irrigation, industrial cooling and controlled waste)",3.2,7.5,1297.0,11.0,4.9,170.0,3500.0,3.0,288.0,5.0,288.0,184.0,101.0,11.9,9.2,256.0,136.0,120.0,25.0,169.0,880.0,44.0,1.6,0.5,26.0,0.2,59.0,4.6,3.7,2024.0
3608.0,Varthur Lake,"E (Irrigation, industrial cooling and controlled waste)",2.4,7.4,1454.0,28.0,5.0,930.0,2200.0,3.0,184.0,5.0,184.0,324.0,192.0,3.1,2.3,332.0,172.0,160.0,31.0,158.0,958.0,92.0,2.9,0.5,29.0,0.2,48.0,3.7,8.0,2024.0
3609.0,Ibbalur Lake,"D (Propagation of wild life,fisheries)",5.2,6.8,446.0,4.0,1.7,330.0,4300.0,3.0,104.0,5.0,104.0,72.0,44.0,1.5,0.4,120.0,80.0,40.0,18.0,36.0,304.0,10.0,0.2,0.5,9.0,0.2,37.0,1.43,0.05,2024.0
3610.0,Tubarahalli Tank,"D (Propagation of wild life,fisheries)",5.9,6.7,904.0,7.0,3.75,330.0,3500.0,3.0,140.0,5.0,140.0,136.0,76.0,1.5,0.4,180.0,96.0,84.0,21.0,89.0,618.0,10.0,1.45,0.5,12.0,0.29,50.0,2.88,3.42,2024.0
3611.0,Kaikondanahalli Lake,"E (Irrigation, industrial cooling and controlled waste)",3.0,8.4,583.0,25.0,2.2,1700.0,7900.0,24.0,148.0,12.0,160.0,96.0,164.0,4.6,4.1,140.0,72.0,68.0,24.0,47.0,400.0,48.0,0.29,0.5,12.0,0.33,39.0,2.0,0.81,2024.0
3612.0,Agaram Lake,"D (Propagation of wild life,fisheries)",7.3,7.7,416.0,4.0,1.6,260.0,2800.0,3.0,92.0,5.0,92.0,64.0,40.0,1.5,0.4,108.0,56.0,52.0,17.0,33.0,280.0,10.0,0.2,0.5,8.0,0.2,38.0,1.38,0.05,2024.0
3613.0,Gottigere Lake,"D (Propagation of wild life,fisheries)",4.5,7.0,894.0,5.0,3.4,430.0,2200.0,3.0,204.0,5.0,204.0,148.0,56.0,1.5,0.4,244.0,128.0,116.0,36.0,88.0,606.0,10.0,0.24,0.5,18.0,0.26,43.0,2.45,0.7,2024.0
3614.0,Puttenahalli Lake,"D (Propagation of wild life,fisheries)",5.8,8.0,685.0,4.0,2.6,32.0,920.0,3.0,156.0,5.0,156.0,112.0,52.0,1.5,0.4,184.0,96.0,88.0,28.0,67.0,462.0,10.0,0.2,0.5,14.0,0.32,42.0,2.15,0.49,2024.0
3615.0,Arakere Lake,"D (Propagation of wild life,fisheries)",6.3,7.5,598.0,6.0,3.4,310.0,3500.0,3.0,140.0,5.0,140.0,108.0,63.0,1.5,0.4,160.0,84.0,76.0,20.0,58.0,408.0,14.0,0.2,0.5,8.0,0.2,42.0,2.0,0.05,2024.0
3616.0,Kalena Agrahara Lake,"D (Propagation of wild life,fisheries)",6.5,7.7,525.0,4.0,3.5,310.0,2100.0,3.0,132.0,5.0,132.0,128.0,41.0,1.5,0.4,136.0,76.0,60.0,5.0,58.0,356.0,10.0,0.2,0.5,6.0,0.2,45.0,2.1,0.05,2024.0
3618.0,Singasandra Lake,"D (Propagation of wild life,fisheries)",5.8,8.3,605.0,8.0,2.3,2100.0,7000.0,24.0,168.0,12.0,180.0,128.0,78.0,1.5,0.4,160.0,84.0,76.0,28.0,99.0,412.0,68.0,1.1,0.5,19.0,0.33,53.0,3.4,2.7,2024.0
3619.0,Begur Tank,"D (Propagation of wild life,fisheries)",6.4,7.3,1148.0,4.0,4.4,33.0,1600.0,3.0,264.0,5.0,264.0,192.0,40.0,1.5,0.4,312.0,160.0,152.0,47.0,106.0,784.0,10.0,0.2,0.5,23.0,0.38,40.0,2.62,0.54,2024.0
3620.0,Parappana Agrahara Lake,"E (Irrigation, industrial cooling and controlled waste)",3.2,8.4,632.0,15.0,2.4,2100.0,11000.0,32.0,156.0,16.0,172.0,140.0,159.0,2.7,2.1,196.0,104.0,92.0,28.0,99.0,430.0,126.0,0.9,0.5,21.0,0.29,49.0,3.0,2.2,2024.0
3621.0,Haralur Lake,"E (Irrigation, industrial cooling and controlled waste)",3.3,8.2,502.0,23.0,1.9,3100.0,4800.0,3.0,136.0,5.0,136.0,80.0,160.0,3.1,2.7,116.0,64.0,52.0,20.0,40.0,346.0,62.0,0.21,0.5,10.0,0.24,40.0,2.0,0.59,2024.0
3622.0,Somasundrapalya Lake,"D (Propagation of wild life,fisheries)",6.6,8.1,608.0,9.0,2.3,250.0,2100.0,3.0,148.0,5.0,148.0,136.0,81.0,1.5,0.4,148.0,80.0,68.0,18.0,99.0,414.0,20.0,1.2,0.5,17.0,0.35,55.0,3.5,2.9,2024.0
3623.0,Anekal Doddakere Tank,"D (Propagation of wild life,fisheries)",6.4,7.5,758.0,7.0,3.4,680.0,4000.0,3.0,176.0,5.0,176.0,116.0,62.0,1.5,0.4,132.0,68.0,64.0,8.0,90.0,522.0,12.0,0.2,0.5,17.0,0.2,56.0,3.4,0.13,2024.0
3624.0,Puttenahalli Lake,"D (Propagation of wild life,fisheries)",5.8,7.7,427.0,5.0,1.68,260.0,4300.0,3.0,108.0,5.0,108.0,36.0,52.0,1.5,0.4,100.0,56.0,44.0,13.0,35.0,292.0,16.0,0.27,0.5,8.0,0.2,41.0,1.52,0.72,2024.0
3625.0,Hebbal Lake,"D (Propagation of wild life,fisheries)",4.9,7.9,674.0,7.0,2.71,310.0,3500.0,3.0,216.0,5.0,216.0,40.0,84.0,1.5,0.82,124.0,68.0,56.0,7.0,73.0,432.0,12.0,0.28,0.5,5.0,0.2,64.0,3.6,0.76,2024.0
3626.0,Nagavara Lake,"D (Propagation of wild life,fisheries)",6.1,6.5,484.0,6.0,2.2,26.0,1600.0,3.0,136.0,5.0,136.0,44.0,46.0,1.5,0.4,112.0,60.0,52.0,5.0,37.0,330.0,10.0,0.2,0.5,5.0,0.2,39.0,1.5,0.2,2024.0
3627.0,Jakkur Lake,"D (Propagation of wild life,fisheries)",6.1,7.9,428.0,6.0,1.9,110.0,2400.0,3.0,108.0,5.0,108.0,44.0,43.0,1.5,0.4,92.0,52.0,40.0,7.0,35.0,290.0,22.0,0.2,0.5,8.0,0.2,44.0,1.6,0.1,2024.0
3628.0,Amruthahalli Lake,"D (Propagation of wild life,fisheries)",5.6,6.5,489.0,9.0,2.2,17.0,1600.0,3.0,156.0,5.0,156.0,36.0,87.0,1.5,0.4,128.0,68.0,60.0,5.0,39.0,334.0,10.0,0.2,0.5,5.0,0.2,38.0,1.5,0.26,2024.0
3629.0,Allalasandra Lake,"D (Propagation of wild life,fisheries)",6.5,8.1,425.0,5.0,1.71,150.0,2800.0,3.0,112.0,5.0,112.0,40.0,48.0,1.5,0.4,112.0,60.0,52.0,10.0,32.0,290.0,10.0,0.31,0.5,6.0,0.2,45.0,1.32,0.86,2024.0
3630.0,Yelahanka Tank,"D (Propagation of wild life,fisheries)",6.0,8.1,423.0,5.0,1.7,170.0,2200.0,3.0,104.0,5.0,104.0,48.0,52.0,1.5,0.4,112.0,60.0,52.0,11.0,32.0,288.0,10.0,0.31,0.5,7.0,0.2,45.0,1.32,0.85,2024.0
3633.0,Subramanyapura Tank,"E (Irrigation, industrial cooling and controlled waste)",3.6,7.6,774.0,16.0,3.12,1700.0,15000.0,3.0,164.0,5.0,164.0,76.0,124.0,1.88,1.5,176.0,92.0,84.0,19.0,74.0,532.0,34.0,1.4,0.5,18.0,0.29,45.0,2.43,3.12,2024.0
3634.0,Devarakere Tank,"D (Propagation of wild life,fisheries)",4.8,6.5,333.0,8.0,1.34,1700.0,13000.0,3.0,96.0,5.0,96.0,20.0,88.0,1.5,0.92,76.0,44.0,32.0,7.0,19.0,228.0,14.0,0.2,0.5,7.0,0.2,32.0,0.94,0.05,2024.0
3635.0,Malathahalli Lake,"D (Propagation of wild life,fisheries)",4.4,6.8,571.0,4.0,2.3,220.0,2400.0,3.0,184.0,5.0,184.0,20.0,48.0,1.5,0.58,204.0,108.0,96.0,19.0,28.0,392.0,10.0,0.23,0.5,13.0,0.22,22.0,0.85,0.61,2024.0
3636.0,Hoskere Lake,"D (Propagation of wild life,fisheries)",4.8,6.5,368.0,7.0,1.48,150.0,2800.0,3.0,92.0,5.0,92.0,20.0,84.0,1.5,0.4,116.0,68.0,48.0,13.0,20.0,252.0,10.0,0.56,0.5,6.0,0.2,26.0,0.8,1.51,2024.0
3638.0,Yelachenahalli Lake,"D (Propagation of wild life,fisheries)",5.9,6.8,449.0,5.0,1.7,330.0,1700.0,3.0,100.0,5.0,100.0,72.0,52.0,1.5,0.47,120.0,64.0,56.0,18.0,43.0,304.0,12.0,0.2,0.5,9.0,0.2,41.0,2.0,0.05,2024.0
3639.0,Kengeri Tank,"D (Propagation of wild life,fisheries)",5.7,6.5,350.0,5.0,1.41,140.0,4300.0,3.0,104.0,5.0,104.0,24.0,56.0,1.5,0.4,88.0,48.0,40.0,6.0,28.0,240.0,10.0,0.21,0.5,3.0,0.2,40.0,1.3,0.55,2024.0
3640.0,Uttarahalli Doraikere,"E (Irrigation, industrial cooling and controlled waste)",2.6,6.5,264.0,20.0,1.06,4300.0,9400.0,3.0,80.0,5.0,80.0,16.0,144.0,3.77,3.0,72.0,40.0,32.0,11.0,13.0,180.0,10.0,0.54,0.5,5.0,0.2,26.0,0.66,1.44,2024.0
3641.0,Dhorekere Tank,"E (Irrigation, industrial cooling and controlled waste)",0.3,6.5,384.0,78.0,1.46,1700.0,11000.0,3.0,160.0,5.0,160.0,20.0,420.0,46.21,38.0,116.0,64.0,52.0,9.0,15.0,262.0,142.0,1.65,0.5,10.0,0.2,20.0,0.6,3.94,2024.0
3642.0,Jigani Tank,"D (Propagation of wild life,fisheries)",6.4,7.3,781.0,7.0,3.5,170.0,630.0,3.0,176.0,5.0,176.0,112.0,66.0,1.5,0.4,136.0,68.0,68.0,10.0,90.0,538.0,12.0,0.2,0.5,17.0,0.2,56.0,3.3,0.17,2024.0
3643.0,Benniganahalli Lake,"D (Propagation of wild life,fisheries)",6.0,7.9,555.0,4.0,2.3,210.0,3500.0,3.0,120.0,5.0,120.0,96.0,42.0,1.5,0.6,144.0,80.0,64.0,8.0,60.0,376.0,16.0,0.2,0.5,8.0,0.22,46.0,2.2,0.12,2024.0
3655.0,Mathikere Tank,"D (Propagation of wild life,fisheries)",5.6,6.5,295.0,5.0,1.0,22.0,4700.0,3.0,60.0,5.0,60.0,12.0,52.0,1.5,0.4,108.0,60.0,48.0,48.0,18.0,196.0,78.0,0.54,0.5,12.0,0.2,24.0,0.75,1.5,2024.0
4094.0,Gangondanahalli Lake,"D (Propagation of wild life,fisheries)",5.0,7.4,1807.0,14.0,7.0,140.0,1400.0,3.0,324.0,5.0,324.0,412.0,132.0,4.2,3.2,336.0,172.0,164.0,7.0,164.0,1266.0,10.0,0.2,0.5,25.0,0.5,46.0,4.0,0.6,2024.0
4095.0,Chikkabanavara Lake,"D (Propagation of wild life,fisheries)",5.0,7.0,1026.0,13.0,6.0,260.0,5400.0,3.0,336.0,5.0,336.0,176.0,120.0,5.1,3.9,352.0,180.0,172.0,35.0,105.0,700.0,16.0,0.7,0.5,17.0,0.34,38.0,2.4,1.6,2024.0
4096.0,Andhrahalli Lake,"D (Propagation of wild life,fisheries)",5.4,7.1,477.0,10.0,1.8,780.0,3900.0,3.0,156.0,5.0,156.0,48.0,93.0,12.0,8.9,144.0,76.0,68.0,8.0,34.0,328.0,36.0,0.2,0.5,9.0,0.2,33.0,2.0,0.5,2024.0
4097.0,Kachohalli Lake,"E (Irrigation, industrial cooling and controlled waste)",0.3,7.0,1749.0,30.0,4.2,45.0,460.0,3.0,604.0,5.0,604.0,256.0,199.0,21.0,15.8,436.0,224.0,212.0,30.0,154.0,1190.0,24.0,4.0,0.5,32.0,0.3,40.0,4.0,9.5,2024.0
4107.0,"River Dakshina Pinakini Near Mugalur Bridge Mugalur, Bengaluru","E (Irrigation, industrial cooling and controlled waste)",1.2,7.2,1458.0,36.0,6.8,170.0,2800.0,3.0,340.0,5.0,340.0,244.0,200.0,8.4,7.6,400.0,204.0,196.0,59.0,117.0,984.0,34.0,0.62,0.5,29.0,0.2,36.0,2.54,1.64,2024.0
4504.0,Sarakki Lake,"D (Propagation of wild life,fisheries)",6.6,7.4,700.0,4.0,2.7,200.0,1200.0,3.0,160.0,5.0,160.0,116.0,48.0,1.5,0.4,188.0,100.0,88.0,28.0,28.0,482.0,18.0,0.2,0.5,14.0,0.29,42.0,2.13,0.48,2024.0
4505.0,Nelamangala Lake,"D (Propagation of wild life,fisheries)",5.8,6.5,1224.0,8.0,5.5,260.0,3500.0,3.0,300.0,5.0,300.0,168.0,70.0,9.3,7.1,312.0,160.0,152.0,18.0,96.0,832.0,10.0,2.0,0.5,19.0,0.39,38.0,2.4,4.5,2024.0
4506.0,Abbigere Lake,"D (Propagation of wild life,fisheries)",6.9,6.9,514.0,5.0,2.3,1700.0,13000.0,3.0,132.0,5.0,132.0,52.0,41.0,1.5,0.6,132.0,68.0,64.0,8.0,38.0,350.0,12.0,0.2,0.5,8.0,0.22,36.0,1.0,0.32,2024.0
4507.0,Chelekere Lake,"D (Propagation of wild life,fisheries)",6.0,7.8,427.0,6.0,1.6,210.0,2800.0,3.0,120.0,5.0,120.0,36.0,46.0,1.5,0.4,96.0,52.0,44.0,9.0,36.0,294.0,18.0,0.2,0.5,8.0,0.2,43.0,1.6,0.1,2024.0
4508.0,Singapura Lake,"D (Propagation of wild life,fisheries)",6.0,7.6,420.0,7.0,1.9,310.0,3500.0,3.0,112.0,5.0,112.0,44.0,53.0,1.5,0.4,92.0,48.0,44.0,9.0,36.0,288.0,18.0,0.2,0.5,9.0,0.2,43.0,1.6,0.22,2024.0
4509.0,Narasipura Lake,"D (Propagation of wild life,fisheries)",5.7,6.5,479.0,9.0,2.2,150.0,2400.0,3.0,132.0,5.0,132.0,36.0,80.0,1.5,0.4,128.0,64.0,64.0,5.0,35.0,326.0,10.0,0.2,0.5,5.0,0.2,36.0,1.4,0.31,2024.0
4510.0,Rachenahalli Lake,"D (Propagation of wild life,fisheries)",6.0,7.7,420.0,7.0,1.6,210.0,4300.0,3.0,116.0,5.0,116.0,36.0,59.0,1.5,0.4,96.0,52.0,44.0,10.0,36.0,286.0,16.0,0.2,0.5,8.0,0.2,42.0,1.6,0.24,2024.0
4511.0,Kogilu Kere,"D (Propagation of wild life,fisheries)",6.1,7.7,433.0,6.0,1.7,230.0,2200.0,3.0,112.0,5.0,112.0,32.0,53.0,1.5,0.4,96.0,48.0,48.0,9.0,36.0,294.0,20.0,0.2,0.5,8.0,0.2,42.0,1.6,0.12,2024.0
4512.0,Viswaneedam Lake,"E (Irrigation, industrial cooling and controlled waste)",0.3,7.1,1125.0,144.0,3.9,2400.0,35000.0,3.0,388.0,5.0,388.0,92.0,448.0,72.0,57.0,248.0,132.0,116.0,22.0,78.0,734.0,22.0,2.2,0.5,23.0,0.2,38.0,2.2,6.0,2024.0
4513.0,Ramammana Kere,"E (Irrigation, industrial cooling and controlled waste)",3.2,7.2,1026.0,16.0,3.6,3100.0,9400.0,3.0,240.0,5.0,240.0,148.0,112.0,4.9,3.6,320.0,168.0,152.0,13.0,79.0,670.0,12.0,1.2,0.5,18.0,0.2,33.0,1.9,3.2,2024.0
4514.0,Sadaramangala Lake,"E (Irrigation, industrial cooling and controlled waste)",3.2,7.2,1112.0,25.0,4.3,240.0,5400.0,3.0,212.0,5.0,212.0,188.0,180.0,5.3,4.1,256.0,132.0,124.0,26.0,128.0,758.0,126.0,4.8,0.5,21.0,0.24,49.0,3.5,11.2,2024.0
4515.0,Bhattarahalli Lake,"D (Propagation of wild life,fisheries)",5.6,7.4,620.0,9.0,2.9,63.0,920.0,3.0,216.0,5.0,216.0,104.0,80.0,1.6,1.2,176.0,96.0,80.0,21.0,68.0,422.0,16.0,0.2,0.5,6.0,0.2,44.0,2.2,0.5,2024.0
4516.0,Kundalahalli Lake,"E (Irrigation, industrial cooling and controlled waste)",3.0,7.5,1463.0,20.0,5.1,45.0,230.0,3.0,192.0,5.0,192.0,308.0,148.0,2.7,2.1,320.0,168.0,152.0,31.0,155.0,962.0,10.0,2.3,0.5,30.0,0.2,48.0,3.8,6.7,2024.0
4517.0,Kowdhenahalli Tank,"D (Propagation of wild life,fisheries)",6.0,7.9,474.0,9.0,2.9,330.0,2400.0,3.0,124.0,5.0,124.0,104.0,86.0,1.6,1.2,144.0,80.0,64.0,12.0,52.0,322.0,12.0,0.2,0.5,6.0,0.2,43.0,1.9,0.5,2024.0
4518.0,Garudacharpalya Tank,"D (Propagation of wild life,fisheries)",4.4,6.6,589.0,7.0,2.37,430.0,2200.0,3.0,116.0,5.0,116.0,12.0,88.0,1.5,0.4,124.0,68.0,56.0,19.0,59.0,404.0,20.0,1.11,0.5,11.0,0.24,47.0,2.3,2.3,2024.0
4519.0,Rampura Lake,"D (Propagation of wild life,fisheries)",4.8,6.9,795.0,7.0,4.9,210.0,2800.0,3.0,180.0,5.0,180.0,92.0,59.0,1.5,0.4,188.0,100.0,88.0,14.0,77.0,540.0,24.0,1.2,0.5,16.0,0.28,43.0,2.4,2.8,2024.0
4520.0,Chinnappanahalli Lake,"D (Propagation of wild life,fisheries)",6.2,6.6,681.0,4.0,2.74,240.0,1600.0,3.0,112.0,5.0,112.0,92.0,48.0,1.5,0.4,100.0,56.0,44.0,20.0,67.0,466.0,10.0,0.2,0.5,11.0,0.36,56.0,2.91,0.05,2024.0
4522.0,Vibhuthipura Lake,"D (Propagation of wild life,fisheries)",6.3,7.0,664.0,5.0,2.7,310.0,2800.0,3.0,148.0,5.0,148.0,68.0,59.0,1.5,0.4,144.0,80.0,64.0,5.0,65.0,450.0,36.0,0.36,0.5,14.0,0.24,46.0,2.4,0.85,2024.0
4523.0,Nallurahalli Lake,"E (Irrigation, industrial cooling and controlled waste)",2.9,7.4,1437.0,21.0,5.0,170.0,940.0,3.0,180.0,5.0,180.0,328.0,156.0,2.9,2.2,328.0,172.0,156.0,35.0,159.0,936.0,10.0,2.9,0.5,29.0,0.2,48.0,3.8,8.1,2024.0
4524.0,Pattandur Agrahara Lake,"E (Irrigation, industrial cooling and controlled waste)",3.3,7.5,1440.0,17.0,5.0,130.0,430.0,3.0,176.0,5.0,176.0,336.0,136.0,2.6,2.1,312.0,164.0,148.0,34.0,137.0,946.0,22.0,2.8,0.5,29.0,0.2,46.0,3.4,7.8,2024.0
4525.0,Seetharampalya Lake,"D (Propagation of wild life,fisheries)",5.2,7.3,1113.0,14.0,4.3,210.0,3500.0,3.0,188.0,5.0,188.0,176.0,126.0,2.2,1.7,248.0,128.0,120.0,24.0,121.0,758.0,34.0,4.8,0.5,19.0,0.22,49.0,3.3,11.5,2024.0
4526.0,Devasandra Lake,"D (Propagation of wild life,fisheries)",6.7,7.6,442.0,5.0,2.2,84.0,1600.0,3.0,152.0,5.0,152.0,56.0,53.0,1.5,0.4,128.0,72.0,56.0,5.0,48.0,300.0,22.0,0.2,0.5,6.0,0.2,43.0,1.8,0.28,2024.0
4527.0,Sheelavanta-Whitefield Lake,"D (Propagation of wild life,fisheries)",5.2,6.7,905.0,6.0,3.65,170.0,4300.0,3.0,144.0,5.0,144.0,144.0,64.0,1.5,0.41,188.0,100.0,88.0,21.0,87.0,620.0,10.0,1.5,0.5,13.0,0.24,48.0,2.75,3.42,2024.0
4528.0,Doddakannehalli Lake,"E (Irrigation, industrial cooling and controlled waste)",3.3,8.3,578.0,21.0,2.2,2600.0,9400.0,16.0,148.0,8.0,156.0,92.0,155.0,3.0,2.5,128.0,68.0,60.0,24.0,46.0,398.0,42.0,0.24,0.5,12.0,0.46,41.0,2.0,0.67,2024.0
4530.0,Kammasandra Lake,"D (Propagation of wild life,fisheries)",5.2,6.9,608.0,5.0,2.7,310.0,2200.0,3.0,136.0,5.0,136.0,100.0,50.0,1.5,0.49,160.0,84.0,76.0,25.0,59.0,406.0,10.0,0.2,0.5,12.0,0.27,42.0,2.03,0.43,2024.0
