LAKE_NAME,DATE,IMAGE_COUNT,B2_mean,B3_mean,B4_mean,B5_mean,B6_mean,B7_mean,B8_mean,B8A_mean,B11_mean,B12_mean,B2_stdDev,B3_stdDev,B4_stdDev,B5_stdDev,B6_stdDev,B7_stdDev,B8_stdDev,B8A_stdDev,B11_stdDev,B12_stdDev,B2_count
Mallathahalli Lake,03/24,8,0.047887755063723544,0.07599387774053885,0.06037142872810364,0.08892040836567781,0.06030306128823027,0.06306020368118676,0.051615306309291294,0.0449112245090762,0.04078877572806514,0.035484694020480524,0.004816897804142982,0.0063169810334123225,0.006283018935176031,0.007914845292729795,0.008699650657004164,0.008803408052316457,0.007483534600700771,0.009069630058051257,0.015239139196662073,0.01292814986960624,49
Moge kere,03/24,8,,,,,,,,,,,,,,,,,,,,,0
Muppatu Kavalu Hosa Kere,03/24,8,0.037987499963492155,0.05990000022575259,0.053962500765919685,0.05621250020340085,0.03304999985266477,0.037499999860301614,0.03560000006109476,0.03498750017024577,0.04398749954998493,0.03536249976605177,8.237681923596816E-4,0.00745067065386774,0.012139391836649574,0.00587929352373618,0.01029222996049956,0.006671206972059594,0.0027522723923096622,0.010017913758398837,0.004492337383647458,0.00412217728811524,8
Nayandanahalli kere,03/24,8,0.030606502651509764,0.03894414582627125,0.024130488816771486,0.035453449607296704,0.021006650121981163,0.023805290504550245,0.020023691353836554,0.020900851790874087,0.03262685254947926,0.027212461549892444,0.0066948518352802685,0.006009882128295803,0.00565576758209548,0.006666961156192385,0.009976876885719852,0.011100868824632296,0.007053836543414441,0.011168950453048285,0.011890781080759133,0.008754085608982729,60
Sankey Tank,03/24,8,0.03552826262351407,0.04616220815424011,0.030988516418509887,0.03618671519184694,0.0222255762794861,0.023562776722093566,0.018997687444052863,0.0203222871626809,0.025678738353105194,0.021500331422146923,0.0022575281334978933,0.002917180593660856,0.003841724438482219,0.006877902277045476,0.009159128123651418,0.009572846834382916,0.007368899612181513,0.011487882587053279,0.014090283177957305,0.011543213891312278,265
Subramhanyapura kere,03/24,8,0.04886112269752985,0.081902528140624,0.05396683358135444,0.09692787093613163,0.06151342393703521,0.06505823602198338,0.053145397148164145,0.04662907706577593,0.04369678247265894,0.03692507559752348,0.0021620090855405468,0.0029283531895324248,0.003726691801527208,0.007899036217950033,0.008945511733910567,0.011242019105713407,0.005595729495388202,0.013402030935213735,0.020274033503044242,0.01669927490077648,63
Ullalu lake-2,03/24,8,,,,,,,,,,,,,,,,,,,,,0
Valagerehalli kere,03/24,8,,,,,,,,,,,,,,,,,,,,,0
Yediyur kere,03/24,8,0.04270877847758742,0.08954278451244145,0.048222811190737055,0.11536526442358783,0.07360925588756581,0.07630097641706439,0.06203243399162009,0.04929888039416217,0.028444065722058903,0.023488052058824066,0.006854433001841889,0.005056571186281315,0.005688133719876395,0.005070136680191145,0.0067296494992547225,0.008204299623619172,0.006273482272934264,0.010318829158467038,0.009020177619698031,0.005875751354556282,67
Bhimmanakuppe Govt lake,03/24,8,0.037300001829862595,0.06729999929666519,0.04259999841451645,0.07559999823570251,0.07450000196695328,0.07959999889135361,0.05169999971985817,0.06530000269412994,0.09210000187158585,0.07150000333786011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Srigandhakavalu Karabu Katte,03/24,8,,,,,,,,,,,,,,,,,,,,,0
Janaradhan kere,03/24,8,,,,,,,,,,,,,,,,,,,,,0
Konashetty kere,03/24,8,,,,,,,,,,,,,,,,,,,,,0
Nagarabhavi (Un-named Lake on map),03/24,8,,,,,,,,,,,,,,,,,,,,,0
Sompura Govt.lake,03/24,8,0.06244411801590639,0.08211470548720921,0.07178235185496948,0.08176764714367249,0.0638676469816881,0.0666411760098794,0.057779411840088224,0.056461764389977735,0.04773235288174713,0.03355882360654719,0.010509252151085094,0.008307116126569987,0.00801802972830256,0.008079656376331647,0.009797387971057846,0.008861520721070696,0.008271372597853481,0.011462490758436741,0.012431766120487249,0.009450042721830887,17
Lakshmipura Lake,03/24,8,0.06102812339241605,0.0841679362180083,0.061370783338232836,0.09540443272042998,0.07368665341787302,0.07747208027384822,0.06558553599705495,0.056246492112165515,0.03861488485758062,0.029598630612545123,0.0044727519361266194,0.0018024365731375135,0.001900954328677979,0.003730134026585011,0.003996411046912929,0.005798481668382317,0.002480236360026587,0.004665988722973637,0.011956449138136874,0.00888780902299573,49
Amrutnagar Lake,03/24,8,0.03903431365010785,0.06325098032168314,0.046493137437923285,0.06510882393694391,0.03752156880264189,0.04034803906346068,0.0332205883574252,0.03378039236892672,0.040357843150987345,0.03525490193244289,0.0021505926501831077,0.002082430970420012,0.00279907215388055,0.003819861685504231,0.008494440121695174,0.010373410406274979,0.006005546313001171,0.011197553614158142,0.01344611017738069,0.009451456368062536,51
Hoysalanagara Lake,03/24,8,0.05501080232975048,0.0994927081176347,0.08026920482703154,0.1073896469516978,0.07235540959894636,0.08014648886205944,0.06597703309821125,0.06673978861062299,0.06456956221441434,0.043377875615030106,0.0015318386704941598,0.0024475740251406262,0.003754259085525958,0.004490867325464157,0.009056676249128502,0.011727204349779582,0.007902785810889924,0.015278740620313298,0.02034666378775291,0.01429247098495391,11
Basavanagar Lake,03/24,8,,,,,,,,,,,,,,,,,,,,,0
Ajjegowdana katte,03/24,8,,,,,,,,,,,,,,,,,,,,,0
Kodigehalli kere,03/24,8,0.06985609893707186,0.09333408537783495,0.08037836684962543,0.10861918675740459,0.08623103505850141,0.08308090831909277,0.06508557764006237,0.06300486015271883,0.04861734467860325,0.03517283981351189,0.0023196950590828797,0.0029926757824977487,0.004120874548494434,0.005098623166342385,0.00768426286909453,0.009408562920908036,0.005068668544365912,0.010379654820943919,0.012909018196451287,0.008411626234957356,31
Kommaghatta Govt. Lake,03/24,8,0.04081573783414499,0.06251215981063786,0.028510912424317848,0.06497765346842924,0.0425322292122258,0.04311416971034152,0.03480281860431505,0.026254457294901227,0.022603177886593776,0.019063190866391754,0.003952641043907281,0.005127133593143119,0.00492228766668004,0.006550711973072199,0.008843120871453513,0.007985686405421655,0.006672278040409423,0.008787657593264627,0.008695390693699108,0.005340008887390103,195
Manganahalli Lake,03/24,8,0.03344889333688484,0.04079130775108017,0.02742578941310528,0.029664695100366,0.019036876878502158,0.019904661173953207,0.01635460942917795,0.015617160209540553,0.020500994755400133,0.01724692645285522,0.00377443051968847,0.003933349777492548,0.003994013786270099,0.0051220345362671055,0.006440998893388294,0.006943382534177439,0.005721757493049325,0.007289518592457849,0.011052582386050029,0.007887562621970158,938
Bhattarahalli kere,03/24,8,0.05005078647964764,0.08712220294230662,0.05462422476817939,0.06942559709059329,0.042349961086661315,0.04501783535622529,0.038178753880563666,0.0395029478345693,0.05240084253185475,0.04193622291506597,0.004967882249624838,0.005816726350126755,0.00929071001206833,0.01544313751913576,0.02041527449512304,0.019857611484820608,0.013632880225475258,0.02097030456361813,0.029671042969925846,0.022268936611275512,74
Thirumenahalli lake,03/24,8,0.034567857427256446,0.05786428600549698,0.03650714310684374,0.06339642911085061,0.044053571564810615,0.04675000054495675,0.04057857101517064,0.03864999980266605,0.04482857124613864,0.03221071458288601,0.007148791453799137,0.005619018356427761,0.004929715214322436,0.005070413907051057,0.008708523201188327,0.008201480775055937,0.005306051433439993,0.007525005552522855,0.01088778330140183,0.005377904136485032,14
Avalahali kere,03/24,8,0.029291934589385445,0.033879596011661815,0.02140269792836825,0.03606156307739626,0.021240884471656184,0.022382751107141604,0.017040081245912962,0.013104875713477451,0.01504677315637161,0.01377639688060255,0.005705358756442164,0.005017462592585298,0.005619100550096881,0.004243542330224422,0.006671926094762019,0.007305306144230281,0.006755773099065958,0.007215546761978108,0.004923482717963366,0.003143060379664522,1797
Begur Lake,03/24,8,0.03520449741400213,0.05423721342595587,0.03373500890537071,0.06764232817334262,0.04391040576447781,0.04481437393649756,0.03620000007830074,0.028648412667339702,0.023681040624948302,0.020386419791196073,0.005256647189190577,0.0051656559913288635,0.005347773551168803,0.005319599403115761,0.006508242432910633,0.006731442547483348,0.005631352726546271,0.007209476995874169,0.009543079616477764,0.007176271412645735,567
meenakshi lake,03/24,8,0.06540619474143747,0.1306562603175281,0.0741533658345301,0.14583720703141756,0.09020311422017685,0.09291544187679349,0.07522533528955587,0.06668637734071078,0.0627187592447193,0.049790626162191834,0.004992158094057957,0.005704235168413822,0.009847979877181697,0.012604648902895043,0.01829235530454406,0.019149511484303203,0.015547412377628399,0.024808208957078467,0.0427090825136665,0.03294670350697772,98
Kannuru kere,03/24,8,0.037068522241669906,0.07207974865780906,0.0475781418834507,0.079105171948629,0.0424847561898033,0.043475192065936814,0.03503489735558917,0.03172391093555619,0.03260962219942617,0.027099563951080378,0.005151457286873339,0.0061838320211670406,0.006716171545923377,0.00936077768402613,0.010899025038320872,0.01195625673590097,0.008997803288339764,0.012756173461360544,0.02093562212552539,0.015032486908398791,405
Kannuru kere,03/24,8,0.037068522241669906,0.07207974865780906,0.0475781418834507,0.079105171948629,0.0424847561898033,0.043475192065936814,0.03503489735558917,0.03172391093555619,0.03260962219942617,0.027099563951080378,0.005151457286873339,0.0061838320211670406,0.006716171545923377,0.00936077768402613,0.010899025038320872,0.01195625673590097,0.008997803288339764,0.012756173461360544,0.02093562212552539,0.015032486908398791,405
Doddagubbi kere,03/24,8,0.0494924507360404,0.07594327711499911,0.06306705501264376,0.0794982256668396,0.04587098830241858,0.04794396601118387,0.04020305241290254,0.03729044350121144,0.037286916529788036,0.029332263908251173,0.004874364685618783,0.00839767741072883,0.008355419047067271,0.012125388504154334,0.011560278588900215,0.01267453531345899,0.010181981270728894,0.013591709310326541,0.01752351656159813,0.011497287481197053,277
Suggata kere,03/24,8,0.04433571494051388,0.07307142870766777,0.0652285713170256,0.08699999962534223,0.05689285695552826,0.06039285819445338,0.052371429545538764,0.04718571422355516,0.058992856315204074,0.04281428562743323,0.003758107422562695,0.0034220777257069276,0.0038129338256769145,0.0027434332925190736,0.009926387613346754,0.008712570702755749,0.005582553239652559,0.011198109076712247,0.010634963660707597,0.007075244964235968,7
Yelahanka Lake,03/24,8,0.041589480838279715,0.054363832720629356,0.03966618827313323,0.051927095284419106,0.029842489819888497,0.029954331938634077,0.024918153473377787,0.023086758279836698,0.0197527686728084,0.016416709410690674,0.0039053549533436768,0.004235419131976903,0.003401640158217825,0.0036020626988697768,0.0051028460235530764,0.005933815344252417,0.004315617439148931,0.006566980896930879,0.007620471244185573,0.004926195799355373,2261
Dodda Bommasandra Lake,03/24,8,0.054434206970686266,0.09260141216421933,0.05828237497207279,0.11999072161421895,0.08279303049297682,0.08536873265551566,0.06745589565615345,0.050595795869577416,0.018943925286384205,0.01621461260366883,0.006006909712291752,0.006700418793357203,0.006372958086006813,0.009366353158168235,0.008804777736988576,0.008765512365518285,0.007533407963266454,0.008198391296194466,0.0068136582655249,0.004071000530868321,594
Singapura lake,03/24,8,,,,,,,,,,,,,,,,,,,,,0
Chellaghatta kere,03/24,8,0.04584166676633888,0.08485000104539925,0.05063055517772833,0.08831944461497995,0.06613055595921145,0.07158333332174355,0.059319444414642125,0.061708333591620125,0.07535833327306642,0.04643333310054408,0.012673816356836945,0.01887346778360972,0.017960567467543542,0.015865390206760276,0.022108609189933945,0.026531349149978768,0.017010749532442512,0.033131209474422066,0.0393195637403884,0.020982273754484686,18
Bellandur Amanikere,03/24,8,0.03240212683118039,0.057773958367761225,0.03313424483995833,0.07312873273622245,0.044221310812038915,0.046020876805818664,0.03586575526828205,0.026054557366579603,0.01654053823828387,0.014785850718100037,0.009596566418720153,0.009756591805878316,0.0113395126849673,0.010012174754235085,0.009838188389994278,0.01067801098057558,0.009110132039395792,0.012135564136756342,0.012484354015150616,0.008401534668378981,1152
Abbigere Kere,03/24,8,0.04969999939203262,0.060600001364946365,0.04809999838471413,0.060600001364946365,0.05339999869465828,0.055799998342990875,0.04899999871850014,0.05260000005364418,0.06069999933242798,0.04320000112056732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Kammagondanahalli lake,03/24,8,,,,,,,,,,,,,,,,,,,,,0
Mallasandra Lake-2,03/24,8,,,,,,,,,,,,,,,,,,,,,0
Chikkabanavara kere,03/24,8,0.04854071634806564,0.060900368315246596,0.03805784663018905,0.06499028035973807,0.05057607534317058,0.05017872180356286,0.04150233903552739,0.0346780357519627,0.021178483947001142,0.017631710399915523,0.009427923355168228,0.011711661262955043,0.010619889307516438,0.013021649429048574,0.012603524736106712,0.012547641570443517,0.010796432971374458,0.01036241329700411,0.005670311518484289,0.003670320675873505,655
Mallasandra Gudde lake,03/24,8,,,,,,,,,,,,,,,,,,,,,0
Bagalagunte Govt.Lake,03/24,8,,,,,,,,,,,,,,,,,,,,,0
Lalbagh kere,03/24,8,0.036304972331541424,0.060290534098449075,0.03371964396959784,0.0685656455134098,0.040299303500167,0.04264878081948795,0.035156522313322246,0.031291285904847574,0.026965229934987785,0.020355859413977526,0.004727487500016113,0.005709182587632884,0.004858694463519274,0.006564083256734465,0.008265846997215753,0.009169862235570495,0.005703962058418586,0.010926387466142442,0.013793747148071448,0.008804629802337129,217
Chikkabellanduru kere,03/24,8,0.05898999944329262,0.07524999976158142,0.060989999771118165,0.08569999933242797,0.0669999998062849,0.0689800001680851,0.05823000036180019,0.05738999992609024,0.05990999964997172,0.04670000020414591,0.0023244142392258404,0.002199203685160995,0.002150093132924238,0.005100196058978779,0.006041688169716712,0.005329691056527055,0.0023134604582241316,0.00835074310087607,0.018314935968180044,0.009177690656289615,10
Carmelarm,03/24,8,,,,,,,,,,,,,,,,,,,,,0
Gunjuruplaya kere,03/24,8,,,,,,,,,,,,,,,,,,,,,0
Govt. Dinnekere,03/24,8,,,,,,,,,,,,,,,,,,,,,0
Panattur Govt.kere,03/24,8,0.07452517652586106,0.11277345891766778,0.07996590710565107,0.08647777491927186,0.05341663302006622,0.057625872006291996,0.04689251052704665,0.049899011902111316,0.06010585501171842,0.049061739063215266,0.005304125496497554,0.00592322627435239,0.010709858000010689,0.01801003754957631,0.024324141374304834,0.027551803744376005,0.020086596140437882,0.028997933643675235,0.032220905043611574,0.023141304741242708,74
Gramadakere,03/24,8,,,,,,,,,,,,,,,,,,,,,0
Ambalipura Kelagina kere,03/24,8,0.025192857620173266,0.04107857149626527,0.023649999871850014,0.04217857175639698,0.02937857128147568,0.03172857181302139,0.029214285713221346,0.029564285783895423,0.03594285702066762,0.02576428571982043,0.012917774018435411,0.007944173944821845,0.009652201692731498,0.0036382739761299733,0.014534536509070675,0.015996291332347916,0.00788677537168171,0.009651969664622895,0.005407628121696509,0.003068819119396767,7
Melinakere,03/24,8,0.03773999996483326,0.052606666833162306,0.03996333343287309,0.055340000241994855,0.03988666633764903,0.04462666685382525,0.03778666667640209,0.036026666934291525,0.03390666668613752,0.024806666622559228,0.006781425750375254,0.005365969436697774,0.005191867689526344,0.005088522561048622,0.006270923778415964,0.006284554080797815,0.0035135195185788766,0.005711563316093544,0.0045071744271095405,0.0033518088504578534,15
Sowl kere,03/24,8,0.029229411917949925,0.04729747922480607,0.028266386575057728,0.05565546208820423,0.039744958081947904,0.04229033622155044,0.035349159963241145,0.029638655475896447,0.025486974906520684,0.020419748030415102,0.00898774950011864,0.008247854122959275,0.008242371311928464,0.007830868985962624,0.009133159223248486,0.009964802115729825,0.006698077630440154,0.008052536088112749,0.006004740855636027,0.003490895897209651,119
Bhoganahalli kere,03/24,8,0.06034210539962116,0.06737368436236131,0.05268684196236886,0.07178421063642752,0.06217105265118574,0.06295263159431909,0.05314210537624987,0.04863157887992106,0.03358947377847998,0.025718421087061103,0.001145846079083219,0.0013384368851774096,0.001477759895056168,0.0023325532392986037,0.002512485320579087,0.004113311354384096,0.0018991175350230546,0.003358187337602858,0.0031028671044904367,0.0029651355546814707,38
Devarabisanahalli kere,03/24,8,0.07771734350538738,0.12588610977701897,0.087570135058971,0.1041138206685533,0.05992708562914404,0.06350551026251229,0.05128937089299157,0.04945820931039183,0.0419756509303559,0.032445673687444276,0.008380621026943777,0.014710382157149721,0.009364230574564864,0.006048999775643571,0.018225563315226137,0.02092120688017085,0.013478270437136059,0.024175187475991945,0.01615057162758819,0.009441907605375366,70
Doddakanneli Gramadakere,03/24,8,0.02923342183217583,0.05008860244008108,0.026639260149674143,0.05370895511480599,0.03092270026273053,0.03370948632567553,0.027381238794519123,0.025262578946977445,0.03326573785507617,0.027483209020976077,0.004463398920654934,0.004354219546884469,0.004547883197192102,0.008442520750539827,0.01155152714149095,0.011752118694016152,0.007328334140445266,0.012930848685375085,0.015193610247373498,0.009895922109503548,130
Lakedew Appartment lake,03/24,8,0.06770593028324712,0.13278848392617743,0.07015279779560145,0.14974394210010392,0.094948504095057,0.09770714571919338,0.07871347606212721,0.06437569719626905,0.03739337722880614,0.02887037736467451,0.0025671821771089485,0.0029342594722392753,0.004752653734188267,0.0055095960439145745,0.009757897779353307,0.011027820176931253,0.008296472439400205,0.0158932330991837,0.020085698858475734,0.012706101478764055,169
